1,0,kl_loss,tensor(114534.6641, device='cuda:0', grad_fn=<AddBackward0>)
1,0,kl_loss_0,0.15038859844207764
1,0,kl_loss_1,0.030210301280021667
1,0,kl_loss_2,0.04369843751192093
1,0,kl_loss_3,0.05814003199338913
1,0,kl_loss_4,0.20627522468566895
1,0,kl_loss_5,0.1689499020576477
1,0,kl_loss_6,0.04734496772289276
1,0,kl_loss_7,0.02414812706410885
1,0,kl_loss_8,0.032225824892520905
1,0,kl_loss_9,0.20303544402122498
1,10,kl_loss,tensor(59097.3164, device='cuda:0', grad_fn=<AddBackward0>)
1,10,kl_loss_0,0.021681033074855804
1,10,kl_loss_1,0.016985811293125153
1,10,kl_loss_2,0.19353201985359192
1,10,kl_loss_3,0.07083918899297714
1,10,kl_loss_4,0.07617593556642532
1,10,kl_loss_5,0.1631876677274704
1,10,kl_loss_6,0.023607885465025902
1,10,kl_loss_7,0.00811040960252285
1,10,kl_loss_8,0.006932350806891918
1,10,kl_loss_9,0.015545979142189026
1,20,kl_loss,tensor(41945.6992, device='cuda:0', grad_fn=<AddBackward0>)
1,20,kl_loss_0,0.02321135625243187
1,20,kl_loss_1,0.023954536765813828
1,20,kl_loss_2,0.06985442340373993
1,20,kl_loss_3,0.03900088369846344
1,20,kl_loss_4,0.040425583720207214
1,20,kl_loss_5,0.16256819665431976
1,20,kl_loss_6,0.02500535547733307
1,20,kl_loss_7,0.019746791571378708
1,20,kl_loss_8,0.027570068836212158
1,20,kl_loss_9,0.03468363359570503
1,30,kl_loss,tensor(36226.8438, device='cuda:0', grad_fn=<AddBackward0>)
1,30,kl_loss_0,0.045125603675842285
1,30,kl_loss_1,0.02878272905945778
1,30,kl_loss_2,0.3041345179080963
1,30,kl_loss_3,0.06050552427768707
1,30,kl_loss_4,0.03737228363752365
1,30,kl_loss_5,0.4362896680831909
1,30,kl_loss_6,0.03500348702073097
1,30,kl_loss_7,0.02706175111234188
1,30,kl_loss_8,0.04269680753350258
1,30,kl_loss_9,0.10808885842561722
1,40,kl_loss,tensor(35828.5547, device='cuda:0', grad_fn=<AddBackward0>)
1,40,kl_loss_0,0.0437203086912632
1,40,kl_loss_1,0.03155561909079552
1,40,kl_loss_2,0.2258402407169342
1,40,kl_loss_3,0.03493357077240944
1,40,kl_loss_4,0.047904640436172485
