0,0,kl_loss_0,3.2366323471069336
0,0,kl_loss_1,3.1082143783569336
0,0,kl_loss_2,3.233105182647705
0,0,kl_loss_3,3.140890598297119
0,0,kl_loss_4,3.2155189514160156
0,0,kl_loss_5,3.076169967651367
0,0,kl_loss_6,3.3281989097595215
0,0,kl_loss_7,3.178729295730591
0,0,kl_loss_8,3.4837021827697754
0,0,kl_loss_9,3.356100082397461
0,0,kl_loss_10,3.308804512023926
0,0,kl_loss_11,3.5806524753570557
0,0,kl_loss_12,3.3816356658935547
0,0,kl_loss_13,3.5634565353393555
0,0,kl_loss_14,3.490684747695923
0,0,kl_loss_15,3.0749354362487793
0,0,kl_loss_16,3.5495266914367676
0,0,kl_loss_17,3.132915735244751
0,0,kl_loss_18,3.371866464614868
0,0,kl_loss_19,2.9738736152648926
0,0,kl_loss_20,3.354097366333008
0,0,kl_loss_21,3.574594736099243
0,0,kl_loss_22,3.209329843521118
0,0,kl_loss_23,3.082348585128784
0,0,kl_loss_24,3.0190842151641846
0,0,kl_loss_25,3.415250301361084
0,0,kl_loss_26,3.217149496078491
0,0,kl_loss_27,3.444194793701172
0,0,kl_loss_28,3.4465556144714355
0,0,kl_loss_29,3.6245455741882324
0,0,kl_loss_30,3.352938652038574
0,0,kl_loss_31,3.4713759422302246
0,100,kl_loss_0,3.073591470718384
0,100,kl_loss_1,2.9228553771972656
0,100,kl_loss_2,2.9414479732513428
0,100,kl_loss_3,2.7853310108184814
0,100,kl_loss_4,2.710096597671509
0,100,kl_loss_5,3.4263083934783936
0,100,kl_loss_6,2.9827663898468018
0,100,kl_loss_7,3.2542452812194824
0,100,kl_loss_8,2.910017728805542
0,100,kl_loss_9,3.0249581336975098
0,100,kl_loss_10,3.2351560592651367
0,100,kl_loss_11,2.863320827484131
0,100,kl_loss_12,2.885225772857666
0,100,kl_loss_13,2.949397087097168
0,100,kl_loss_14,2.988603353500366
0,100,kl_loss_15,3.1337366104125977
0,100,kl_loss_16,2.7564191818237305
0,100,kl_loss_17,2.8710219860076904
0,100,kl_loss_18,3.0411787033081055
0,100,kl_loss_19,3.1605467796325684
0,100,kl_loss_20,2.9546968936920166
0,100,kl_loss_21,3.1808412075042725
0,100,kl_loss_22,2.8198678493499756
0,100,kl_loss_23,3.3659756183624268
0,100,kl_loss_24,3.060147285461426
0,100,kl_loss_25,3.2210850715637207
0,100,kl_loss_26,2.9220943450927734
0,100,kl_loss_27,3.0067343711853027
0,100,kl_loss_28,3.3067128658294678
0,100,kl_loss_29,3.0843191146850586
0,100,kl_loss_30,2.6365840435028076
0,100,kl_loss_31,2.647442102432251
0,200,kl_loss_0,2.3376474380493164
0,200,kl_loss_1,2.4439024925231934
0,200,kl_loss_2,2.415846347808838
0,200,kl_loss_3,2.4245810508728027
0,200,kl_loss_4,2.682058811187744
0,200,kl_loss_5,2.6503853797912598
0,200,kl_loss_6,2.4665260314941406
0,200,kl_loss_7,2.776993989944458
0,200,kl_loss_8,2.372706174850464
0,200,kl_loss_9,2.135075807571411
0,200,kl_loss_10,2.430816173553467
0,200,kl_loss_11,2.3875861167907715
0,200,kl_loss_12,2.5623834133148193
0,200,kl_loss_13,2.5583431720733643
0,200,kl_loss_14,2.6132097244262695
0,200,kl_loss_15,2.527707099914551
0,200,kl_loss_16,2.4564871788024902
0,200,kl_loss_17,2.6038382053375244
0,200,kl_loss_18,3.2015490531921387
0,200,kl_loss_19,2.6795215606689453
0,200,kl_loss_20,2.7595863342285156
0,200,kl_loss_21,2.336806058883667
0,200,kl_loss_22,2.345083713531494
0,200,kl_loss_23,2.9368643760681152
0,200,kl_loss_24,2.503356695175171
0,200,kl_loss_25,2.2179696559906006
0,200,kl_loss_26,2.555300712585449
0,200,kl_loss_27,2.6129090785980225
0,200,kl_loss_28,2.5421571731567383
0,200,kl_loss_29,2.850632667541504
0,200,kl_loss_30,2.745853900909424
0,200,kl_loss_31,2.457148790359497
0,300,kl_loss_0,3.1611762046813965
0,300,kl_loss_1,2.7238306999206543
0,300,kl_loss_2,2.79407000541687
0,300,kl_loss_3,2.35160493850708
0,300,kl_loss_4,2.5766513347625732
0,300,kl_loss_5,2.9168386459350586
0,300,kl_loss_6,2.8076558113098145
0,300,kl_loss_7,2.649576187133789
0,300,kl_loss_8,2.788680076599121
0,300,kl_loss_9,2.7740726470947266
0,300,kl_loss_10,3.09417462348938
0,300,kl_loss_11,2.7283687591552734
0,300,kl_loss_12,2.607583522796631
0,300,kl_loss_13,2.9766485691070557
0,300,kl_loss_14,2.5913054943084717
0,300,kl_loss_15,2.4170708656311035
0,300,kl_loss_16,2.543483257293701
0,300,kl_loss_17,2.8173961639404297
0,300,kl_loss_18,2.42038631439209
0,300,kl_loss_19,2.873100757598877
0,300,kl_loss_20,2.6899609565734863
0,300,kl_loss_21,2.967172145843506
0,300,kl_loss_22,2.556244373321533
0,300,kl_loss_23,2.747121810913086
0,300,kl_loss_24,2.5315704345703125
0,300,kl_loss_25,2.516733407974243
0,300,kl_loss_26,2.887394666671753
0,300,kl_loss_27,2.535447120666504
0,300,kl_loss_28,2.6041555404663086
0,300,kl_loss_29,2.9939839839935303
0,300,kl_loss_30,2.63026762008667
0,300,kl_loss_31,2.456083297729492
1,0,kl_loss_0,2.7661023139953613
1,0,kl_loss_1,2.60160756111145
1,0,kl_loss_2,2.559892177581787
1,0,kl_loss_3,2.706693649291992
1,0,kl_loss_4,2.5071775913238525
